Index,Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,MinPriceUSD,MaxPriceUSD,Country,AveragePrice
1152,Le Lièvre Gourmand,"28 quai du Châtelet, Orléans, 45000, France",Orléans,51,93,EUR,"Fusion, Creative",1.9104472,47.8980213,33238536614,https://guide.michelin.com/en/centre-val-de-loire/orleans/restaurant/le-lievre-gourmand,https://lelievregourmand.fr,1 Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",51.04,93.07,France,72.055
834,Le Cerf,"30 rue du Général-de-Gaulle, Marlenheim, 67520, France",Marlenheim,51,124,EUR,Modern Cuisine,7.4940282,48.6208412,33388877373,https://guide.michelin.com/en/grand-est/marlenheim/restaurant/le-cerf,https://www.lecerf.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",51.04,124.09,France,87.565
410,Hyde,"Rosteds Gate 15b, Oslo, 0178, Norway",Oslo,500,850,NOK,Modern Cuisine,10.7490285,59.9195698,4790218012,https://guide.michelin.com/en/oslo-region/oslo/restaurant/hyde,http://www.restauranthyde.no,1 Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",51.76,87.99,Norway,69.875
2176,Le Murenberg,"Krummackerstrasse 4, Bubendorf, 4416, Switzerland",Bubendorf,50,130,CHF,"Classic Cuisine, Modern Cuisine",7.7386967,47.4545219,41619311454,https://guide.michelin.com/en/basel-landschaft/bubendorf/restaurant/le-murenberg,https://www.lemurenberg.ch/,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",51.89,134.92,Switzerland,93.405
1658,El Ermitaño,"Arrabal Huerta de los Salados, Benavente, 49600, Spain",Benavente,52,80,EUR,"Traditional Cuisine, Modern Cuisine",-5.65799,42.00712,34980636795,https://guide.michelin.com/en/castilla-y-leon/benavente/restaurant/el-ermitano,https://elermitano.com/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",52.04,80.06,Spain,66.05
778,Le 1825 - La Table gastronomique,"Château de la Brûlaire - 404 La Brûlaire, Gesté, 49600, France",Gesté,52,82,EUR,Modern Cuisine,-1.094786,47.1841917,33244848778,https://guide.michelin.com/en/pays-de-la-loire/geste/restaurant/le-1825-la-table-gastronomique,https://www.domainedelabrulaire.fr/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card,Wheelchair access",52.04,82.06,France,67.05
1128,Accents Table Bourse,"24 rue Feydeau, Paris, 75002, France",Paris,52,85,EUR,Modern Cuisine,2.3404253,48.8699134,33140399288,https://guide.michelin.com/en/ile-de-france/paris/restaurant/accents-table-bourse,https://accents-restaurant.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",52.04,85.06,France,68.55
1751,Els Tinars,"Carretera de Sant Feliu de Guíxols, Llagostera, 17240, Spain",Llagostera,52,90,EUR,"Traditional Cuisine, Seasonal Cuisine",2.9533814,41.8274496,34972830626,https://guide.michelin.com/en/catalunya/llagostera/restaurant/els-tinars,https://www.elstinars.com/ca/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",52.04,90.06,Spain,71.05
902,Au Souper Fin,"1 route de Clères, Frichemesnil, 76690, France",Frichemesnil,52,95,EUR,Modern Cuisine,1.139412,49.6225249,33235333388,https://guide.michelin.com/en/normandie/frichemesnil/restaurant/au-souper-fin,https://souperfin.fr/,1 Star,"American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",52.04,95.07,France,73.555
1713,Malena,"Carretera de Sucs, Gimenells, 25112, Spain",Gimenells,52,95,EUR,"Modern Cuisine, Market Cuisine",0.3896166,41.6563324,34973748523,https://guide.michelin.com/en/catalunya/gimenells/restaurant/malena,https://www.malenagastronomia.com/,1 Star,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",52.04,95.07,Spain,73.555
765,Baieta,"5 rue de Pontoise, Paris, 75005, France",Paris,52,110,EUR,Mediterranean Cuisine,2.3523102,48.8501648,33142025919,https://guide.michelin.com/en/ile-de-france/paris/restaurant/baieta,https://www.restaurant-baieta-paris.fr/,1 Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",52.04,110.08,France,81.06
585,Innesto,"Kapelhof 13, Houthalen, 3520, Belgium",Houthalen,52,115,EUR,Creative,5.3687051,50.9874928,3211496747,https://guide.michelin.com/en/be-limburg/houthalen/restaurant/innesto,https://www.innesto.be/,1 Star,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",52.04,115.08,Belgium,83.56
1140,L'Atelier Yssoirien,"39 boulevard Triozon-Bayle, Issoire, 63500, France",Issoire,52,115,EUR,Creative,3.2503873,45.5418256,33473894447,https://guide.michelin.com/en/auvergne-rhone-alpes/issoire/restaurant/l-atelier-yssoirien,https://www.atelier-yssoirien.com/,1 Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",52.04,115.08,France,83.56
783,Le Prieuré,"7 place du Chapitre, Villeneuve-lès-Avignon, 30400, France",Villeneuve-lès-Avignon,52,117,EUR,Modern Cuisine,4.796364,43.96315,33490159015,https://guide.michelin.com/en/occitanie/villeneuve-ls-avignon/restaurant/le-prieure13557,https://www.leprieure.com/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",52.04,117.08,France,84.56
501,Monarh,"Bredaseweg 204, Tilburg, 5038 NK, Netherlands",Tilburg,52,127,EUR,Creative,5.0696473,51.555637,31135365805,https://guide.michelin.com/en/noord-brabant/tilburg/restaurant/monarh,https://www.monarh.nl/,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",52.04,127.09,Netherlands,89.565
475,Spetters,"Kaai 5, Breskens, 4511 RC, Netherlands",Breskens,52,130,EUR,"Market Cuisine, Modern Cuisine",3.5681281,51.3952661,31117381223,https://guide.michelin.com/en/zeeland/breskens/restaurant/spetters,https://www.restaurantspetters.nl/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card",52.04,130.09,Netherlands,91.065
1039,L'Essentiel,"8 rue de la Clarté, Périgueux, 24000, France",Périgueux,52,130,EUR,Modern Cuisine,0.72254,45.1841,33553351515,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/l-essentiel117707,https://www.restaurant-perigueux.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",52.04,130.09,France,91.065
968,Au Crocodile,"10 rue de l'Outre, Strasbourg, 67000, France",Strasbourg,52,138,EUR,Classic Cuisine,7.747566,48.58372,33388321302,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/au-crocodile,https://www.au-crocodile.com/fr/Restaurant/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",52.04,138.1,France,95.07
619,Sel Gris,"Zeedijk 314, Knokke, 8301, Belgium",Knokke,52,150,EUR,Creative,3.2563193,51.344112,3250514937,https://guide.michelin.com/en/west-vlaanderen/knokke/restaurant/sel-gris,https://www.selgris.be/nl,1 Star,"Air conditioning,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",52.04,150.1,Belgium,101.07
1277,Mühlenhelle,"Hohler Straße 1, Gummersbach, 51645, Germany",Gummersbach,52,159,EUR,Modern French,7.5311837,50.9832866,4.92E+11,https://guide.michelin.com/en/nordrhein-westfalen/gummersbach/restaurant/muhlenhelle,https://www.muehlenhelle.de/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",52.04,159.11,Germany,105.575
923,Le Verbois,"6 rue la Grande-Folie, à St-Maximin, Chantilly, 60740, France",Chantilly,52,160,EUR,Modern Cuisine,2.4667838,49.2216723,33344240622,https://guide.michelin.com/en/hauts-de-france/chantilly/restaurant/le-verbois,https://www.leverbois.fr/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",52.04,160.11,France,106.075
119,Colette - De Vijvers,"Judocus Pauwelslaan, Averbode, 3271, Belgium",Averbode,52,185,EUR,Modern French,4.9904679,51.0295141,3213523775,https://guide.michelin.com/en/vlaams-brabant/averbode/restaurant/colette-de-vijvers,https://www.restaurantcolette.be/,2 Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",52.04,185.13,Belgium,118.585
1085,Jérôme Nutile,"351 chemin Bas-du-Mas-de-Boudan, Nîmes, 30000, France",Nîmes,52,190,EUR,Modern Cuisine,4.3710137,43.820828,33466406565,https://guide.michelin.com/en/occitanie/nimes/restaurant/jerome-nutile,http://www.jerome-nutile.com/fr/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",52.04,190.13,France,121.085
1698,Lillas Pastia,"Plaza de Navarra 4, Huesca, 22002, Spain",Huesca,53,85,EUR,"Modern Cuisine, Market Cuisine",-0.40931,42.1360627,34974211691,https://guide.michelin.com/en/aragon/huesca/restaurant/lillas-pastia,https://lillaspastia.es/,1 Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",53.04,85.06,Spain,69.05
1748,Peix & Brases,"Plaza de Benidorm 16, Dénia, 03700, Spain",Dénia,53,89,EUR,"Mediterranean Cuisine, Modern Cuisine",0.1078156,38.8461335,34965785083,https://guide.michelin.com/en/comunidad-valenciana/dnia/restaurant/peix-y-brases,https://www.peixibrases.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",53.04,89.06,Spain,71.05
1294,Landhaus Feckl,"Keltenweg 1, Ehningen, 71139, Germany",Ehningen,53,112,EUR,"Classic French, Seasonal Cuisine",8.9547833,48.661195,49703423770,https://guide.michelin.com/en/baden-wurttemberg/ehningen/restaurant/landhaus-feckl,https://www.landhausfeckl.de/,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",53.04,112.08,Germany,82.56
556,Ryôdô,"27 rue Raymond Poincaré, 2342, Luxembourg",Luxembourg,53,123,EUR,Japanese,6.1170458,49.6023904,35227769285,https://guide.michelin.com/en/luxembourg/luxembourg/restaurant/ryodo,https://ryodoes.com/,1 Star,"American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Restaurant offering vegetarian menus,Visa credit card",53.04,123.09,Luxembourg,88.065
940,L'Hysope,"25 rue de l'Aurore, La Jarrie, 17220, France",La Jarrie,53,145,EUR,Creative,-1.0098755,46.1295087,33546685221,https://guide.michelin.com/en/nouvelle-aquitaine/la-jarrie/restaurant/l-hysope,https://www.lhysope.fr/fr,1 Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",53.04,145.1,France,99.07
1519,Walnut Tree,"Llanddewi Skirrid, NP7 8AW, United Kingdom",Llanddewi Skirrid,45,72,GBP,Modern British,-2.9632276,51.8435039,4.42E+11,https://guide.michelin.com/en/monmouthshire/llanddewi-skirrid/restaurant/walnut-tree,https://www.thewalnuttreeinn.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",53.24,85.18,United Kingdom,69.21
1501,Pensons,"Pensons Yard, Netherwood Estate, Stoke Bliss, Tenbury Wells, WR15 8RT, United Kingdom",Tenbury Wells,45,75,GBP,Modern Cuisine,-2.5323665,52.2576124,4.42E+11,https://guide.michelin.com/en/worcestershire/tenbury-wells/restaurant/pensons,https://www.pensons.co.uk/,1 Star,"American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",53.24,88.73,United Kingdom,70.985
1598,Portland,"113 Great Portland Street, London, W1W 6QQ, United Kingdom",London,45,85,GBP,Modern Cuisine,-0.1427082,51.5198009,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/portland,https://portlandrestaurant.co.uk/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",53.24,100.56,United Kingdom,76.9
1509,Northcote,"Northcote Road, Langho, BB6 8BE, United Kingdom",Langho,45,95,GBP,Modern British,-2.4474228,53.8091411,4.41E+11,https://guide.michelin.com/en/lancashire/langho/restaurant/northcote,https://www.northcote.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",53.24,112.39,United Kingdom,82.815
1520,Forest Side,"Keswick Road, Grasmere, LA22 9RN, United Kingdom",Grasmere,45,95,GBP,"Modern British, Regional Cuisine",-3.0158049,54.4639611,4.42E+11,https://guide.michelin.com/en/cumbria/grasmere/restaurant/forest-side,https://www.theforestside.com/,1 Star,"American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",53.24,112.39,United Kingdom,82.815
1539,Purnell's,"55 Cornwall Street, Birmingham, B3 2DH, United Kingdom",Birmingham,45,99,GBP,Modern Cuisine,-1.9017025,52.4826066,4.41E+11,https://guide.michelin.com/en/west-midlands/birmingham/restaurant/purnell-s,https://purnellsrestaurant.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",53.24,117.12,United Kingdom,85.18
1570,Gymkhana,"42 Albemarle Street, London, W1S 4JH, United Kingdom",London,45,100,GBP,Indian,-0.141547,51.5085431,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/gymkhana,https://gymkhanalondon.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",53.24,118.3,United Kingdom,85.77
1573,Angler,"3 South Place, London, EC2M 2AF, United Kingdom",London,45,120,GBP,Seafood,-0.086521,51.5189674,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/angler392235,https://www.anglerrestaurant.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",53.24,141.96,United Kingdom,97.6
1592,Murano,"20 Queen Street, London, W1J 5PP, United Kingdom",London,45,120,GBP,Italian,-0.1472229,51.5071742,4.42E+11,https://guide.michelin.com/en/greater-london/london/restaurant/murano,https://www.muranolondon.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",53.24,141.96,United Kingdom,97.6
